"图层",X 坐标,"Y 坐标","内容"
"停车位",2359.931,"2551.6792","502026"
"停车位",2359.9265,"2551.6822","502027"
"停车位",2359.9219,"2551.6851","502028"
"停车位",2359.9167,"2551.6884","502029"
"停车位",2359.9119,"2551.6913","502030"
"停车位",2359.9069,"2551.6945","502031"
"停车位",2359.9024,"2551.6973","502032"
"停车位",2359.8034,"2551.7589","502033"
"停车位",2359.7987,"2551.7621","502034"
"停车位",2359.7939,"2551.7649","502035"
"停车位",2359.7887,"2551.7681","502036"
"停车位",2359.7845,"2551.7709","502037"
"停车位",2359.7794,"2551.7741","502038"
"停车位",2359.7746,"2551.7771","502039"
"停车位",2360.1681,"2550.9541","505001"
"停车位",2360.1696,"2550.9595","505002"
"停车位",2360.1712,"2550.9651","505003"
"停车位",2360.1729,"2550.9705","505004"
"停车位",2360.1744,"2550.9761","505005"
"停车位",2360.1759,"2550.9815","505006"
"停车位",2360.1776,"2550.9871","505007"
"停车位",2360.1791,"2550.9924","505008"
"停车位",2360.1807,"2550.998","505009"
"停车位",2360.1821,"2551.0035","505010"
"停车位",2360.1838,"2551.009","505011"
"停车位",2360.1853,"2551.0144","505012"
"停车位",2360.1868,"2551.0199","505013"
"停车位",2360.1885,"2551.0253","505014"
"停车位",2360.19,"2551.0309","505015"
"停车位",2360.1915,"2551.0364","505016"
"停车位",2360.1932,"2551.0419","505017"
"停车位",2360.1947,"2551.0472","505018"
"停车位",2360.1967,"2551.0528","505019"
"停车位",2360.1984,"2551.0581","505020"
"停车位",2360.2005,"2551.0636","505021"
"停车位",2360.2024,"2551.0688","505022"
"停车位",2360.2045,"2551.0739","505023"
"停车位",2360.2067,"2551.0794","505024"
"停车位",2360.2089,"2551.0847","505025"
"停车位",2360.2109,"2551.0898","505026"
"停车位",2360.2135,"2551.0951","505027"
"停车位",2360.2162,"2551.1002","505028"
"停车位",2360.2186,"2551.1052","505029"
"停车位",2360.2211,"2551.1103","505030"
"停车位",2360.2238,"2551.1155","505031"
"停车位",2360.2265,"2551.1204","505032"
"停车位",2360.2295,"2551.1252","505033"
"停车位",2360.2324,"2551.1302","505034"
"停车位",2360.2352,"2551.1351","505035"
"停车位",2360.2381,"2551.1398","505036"
"停车位",2360.2414,"2551.1447","505037"
"停车位",2360.2446,"2551.1493","505038"
"停车位",2360.2479,"2551.154","505039"
"停车位",2360.2512,"2551.1586","505040"
"停车位",2360.2547,"2551.1633","505041"
"停车位",2360.2581,"2551.1678","505042"
"停车位",2360.2617,"2551.1722","505043"
"停车位",2360.265,"2551.1767","505044"
"停车位",2360.2689,"2551.1812","505045"
"停车位",2360.2725,"2551.1854","505046"
"停车位",2360.2763,"2551.1899","505047"
"停车位",2360.2799,"2551.1942","505048"
"停车位",2360.2836,"2551.1985","505049"
"停车位",2360.2872,"2551.2027","505050"
"停车位",2360.291,"2551.2072","505051"
"停车位",2360.2947,"2551.2114","505052"
"停车位",2360.2983,"2551.2158","505053"
"停车位",2360.4267,"2551.3603","505061"
"停车位",2360.4305,"2551.3646","505062"
"停车位",2360.4341,"2551.3691","505063"
"停车位",2360.4379,"2551.3734","505064"
"停车位",2360.4415,"2551.3776","505065"
"停车位",2360.4453,"2551.3821","505066"
"停车位",2360.4491,"2551.3864","505067"
"停车位",2360.4528,"2551.3908","505068"
"停车位",2360.4564,"2551.395","505069"
"停车位",2360.4599,"2551.3993","505070"
"停车位",2360.0901,"2550.6307","505096"
"停车位",2360.0898,"2550.625","505097"
"停车位",2360.0897,"2550.6192","505098"
"停车位",2360.0894,"2550.6135","505099"
"停车位",2360.0892,"2550.6078","505100"
"停车位",2360.0889,"2550.6021","505101"
"停车位",2360.0886,"2550.5966","505102"
"停车位",2360.0884,"2550.5907","505103"
"停车位",2360.0884,"2550.5851","505104"
"停车位",2360.0881,"2550.5793","505105"
"停车位",2360.0879,"2550.5736","505106"
"停车位",2360.0876,"2550.5679","505107"
"停车位",2360.0874,"2550.5623","505108"
"停车位",2360.0871,"2550.5567","505109"
"停车位",2360.0869,"2550.5514","505110"
"停车位",2360.0867,"2550.5453","505111"
"停车位",2360.0865,"2550.5395","505112"
"停车位",2360.0861,"2550.5337","505113"
"停车位",2360.0859,"2550.5286","505114"
"停车位",2360.0857,"2550.5224","505115"
"停车位",2359.6375,"2550.5922","506001"
"停车位",2359.6387,"2550.5978","506002"
"停车位",2359.64,"2550.6036","506003"
"停车位",2359.6413,"2550.6089","506004"
"停车位",2359.6425,"2550.6145","506005"
"停车位",2359.6438,"2550.6201","506006"
"停车位",2359.6449,"2550.6257","506007"
"停车位",2359.6462,"2550.6311","506008"
"停车位",2359.6476,"2550.6367","506009"
"停车位",2359.6488,"2550.6423","506010"
"停车位",2359.65,"2550.6479","506011"
"停车位",2359.6513,"2550.6536","506012"
"停车位",2359.6526,"2550.6589","506013"
"停车位",2359.6537,"2550.6645","506014"
"停车位",2359.6551,"2550.6702","506015"
"停车位",2359.6563,"2550.6756","506016"
"停车位",2359.6575,"2550.681","506017"
"停车位",2359.6588,"2550.6867","506018"
"停车位",2359.66,"2550.6923","506019"
"停车位",2359.6613,"2550.6979","506020"
"停车位",2359.6626,"2550.7035","506021"
"停车位",2359.6639,"2550.7091","506022"
"停车位",2359.6651,"2550.7147","506023"
"停车位",2359.6663,"2550.7202","506024"
"停车位",2359.6676,"2550.7258","506025"
"停车位",2359.6688,"2550.7313","506026"
"停车位",2359.67,"2550.737","506027"
"停车位",2359.6713,"2550.7424","506028"
"停车位",2359.6726,"2550.748","506029"
"停车位",2359.6739,"2550.7535","506030"
"停车位",2359.6989,"2550.8671","506031"
"停车位",2359.7001,"2550.8726","506032"
"停车位",2359.7013,"2550.8782","506033"
"停车位",2359.7025,"2550.8838","506034"
"停车位",2359.704,"2550.8895","506035"
"停车位",2359.7049,"2550.895","506036"
"停车位",2359.7063,"2550.9004","506037"
"停车位",2359.7075,"2550.9061","506038"
"停车位",2359.7088,"2550.9115","506039"
"停车位",2359.7182,"2550.9407","506050"
"停车位",2359.72,"2550.946","506051"
"停车位",2359.7217,"2550.9515","506052"
"停车位",2359.7234,"2550.9571","506053"
"停车位",2359.7249,"2550.9623","506054"
"停车位",2359.7263,"2550.9679","506055"
"停车位",2359.7276,"2550.9735","506056"
"停车位",2359.7288,"2550.979","506057"
"停车位",2359.7302,"2550.9846","506058"
"停车位",2359.7314,"2550.9902","506059"
"停车位",2359.7326,"2550.9958","506060"
"停车位",2358.6752,"2552.0488","504001"
"停车位",2358.6804,"2552.0462","504002"
"停车位",2358.6859,"2552.0438","504003"
"停车位",2358.691,"2552.0413","504004"
"停车位",2358.6959,"2552.039","504005"
"停车位",2358.7012,"2552.0365","504006"
"停车位",2358.7063,"2552.034","504007"
"停车位",2358.7113,"2552.0315","504008"
"停车位",2358.7167,"2552.0289","504009"
"停车位",2358.7217,"2552.0266","504010"
"停车位",2358.7269,"2552.024","504011"
"停车位",2358.732,"2552.0216","504012"
"停车位",2358.7375,"2552.0191","504013"
"停车位",2358.7423,"2552.0168","504014"
"停车位",2358.7474,"2552.0144","504015"
"停车位",2358.7816,"2551.6785","503013"
"停车位",2358.786,"2551.6752","503014"
"停车位",2358.7907,"2551.6717","503015"
"停车位",2358.7953,"2551.6681","503016"
"停车位",2358.7996,"2551.6648","503017"
"停车位",2358.8041,"2551.6612","503018"
"停车位",2358.8084,"2551.6578","503019"
"停车位",2351.496,"2547.7959","302030"
"停车位",2351.5029,"2547.7959","302030"
"停车位",2351.5098,"2547.7959","302030"
"停车位",2351.5167,"2547.7959","302030"
"停车位",2351.5696,"2547.7957","302030"
"停车位",2351.5553,"2547.7957","302030"
"停车位",2351.5236,"2547.7959","302030"
"停车位",2351.5305,"2547.7959","302030"
"停车位",2351.2232,"2547.8045","302030"
"停车位",2351.2162,"2547.8046","302031"
"停车位",2351.1954,"2547.8045","302034"
"停车位",2351.1886,"2547.8046","302035"
"停车位",2351.2301,"2547.8045","302030"
"停车位",2351.237,"2547.8045","302030"
"停车位",2351.2508,"2547.8045","302030"
"停车位",2351.2577,"2547.8045","302030"
"停车位",2351.2646,"2547.8045","302030"
"停车位",2351.1356,"2547.8045","302030"
"停车位",2351.1286,"2547.8046","302031"
"停车位",2351.1217,"2547.8045","302032"
"停车位",2351.1425,"2547.8045","302030"
"停车位",2351.1494,"2547.8045","302030"
"停车位",2351.1563,"2547.8045","302030"
"停车位",2351.1632,"2547.8045","302030"
"停车位",2351.1701,"2547.8045","302030"
"停车位",2351.177,"2547.8045","302030"
"停车位",2358.6387,"2551.7885","503001"
"停车位",2358.6434,"2551.7849","503002"
"停车位",2358.6477,"2551.7814","503003"
"停车位",2358.6063,"2551.8126","503001"
"停车位",2358.6253,"2551.7988","503002"
"停车位",2358.6297,"2551.7954","503003"
"停车位",2358.6343,"2551.7919","503004"
"停车位",2358.5883,"2551.8266","503001"
"停车位",2358.593,"2551.8229","503002"
"停车位",2358.5973,"2551.8194","503003"
"停车位",2358.6019,"2551.816","503004"
"停车位",2358.5839,"2551.83","503004"
"停车位",2349.1562,"2551.657","210090"
"停车位",2349.1624,"2551.657","210090"
"停车位",2349.1686,"2551.6569","210090"
"停车位",2349.1748,"2551.6568","210090"
"停车位",2349.181,"2551.6567","210090"
"停车位",2349.1871,"2551.6566","210090"
"停车位",2349.1933,"2551.6565","210090"
"停车位",2349.1995,"2551.6564","210090"
"停车位",2349.2057,"2551.6564","210090"
"停车位",2358.6207,"2551.8023","503002"
"停车位",2360.0903,"2550.6364","505095"
"停车位",2360.423,"2551.356","505060"
"停车位",2360.4193,"2551.3516","505059"
"停车位",2360.4156,"2551.3473","505058"
"停车位",2360.4119,"2551.343","505057"
"停车位",2360.4082,"2551.3386","505056"
"停车位",2360.4045,"2551.3343","505055"
"停车位",2360.4008,"2551.33","505054"
"停车位",2360.3971,"2551.3256","505053"
"停车位",2360.3934,"2551.3213","505052"
"停车位",2360.3897,"2551.3169","505051"
"停车位",2360.3666,"2552.5059","501159"
"停车位",2360.7405,"2552.5677","501208-1"
"停车位",2360.7823,"2552.5618","501209-1"
"停车位",2351.6733,"2551.6081","211082"
"停车位",2351.6701,"2551.6029","211083"
"停车位",2351.6669,"2551.5976","211084"
"停车位",2351.6637,"2551.5924","211085"
"停车位",2351.6605,"2551.5873","211086"
"停车位",2351.6573,"2551.5821","211087"
"停车位",2351.654,"2551.5769","211088"
"停车位",2349.0532,"2552.9771","205091"
"停车位",2351.6958,"2549.2604","301153-1"
"停车位",2351.6313,"2547.7823","302246"
"停车位",2348.8812,"2543.5344","路内停车位
001001"
"停车位",2348.9984,"2543.4509","路内停车位
007001"
"停车位",2349.4138,"2542.4801","路内停车位
012001"
"停车位",2349.0188,"2542.6149","路内停车位
004001"
"停车位",2349.0661,"2542.5816","人行道车位
010001"
"停车位",2350.2237,"2541.4446","路内停车位
411001"
"停车位",2348.595,"2552.6665","209056残疾车位"
"停车位",2348.5661,"2552.8111","206023残疾车位"
"停车位",2348.9803,"2552.1364","李家沱-融汇香缇卡纳-099"
"停车位",2348.9808,"2552.134","李家沱-融汇香缇卡纳-100"
"停车位",2348.9838,"2552.1107","李家沱-融汇香缇卡纳-103"
"停车位",2348.9838,"2552.1083","李家沱-融汇香缇卡纳-104"
"停车位",2351.2545,"2546.1574","路内停车位402035"
"停车位",2351.2403,"2545.7413","路内停车位
401001"
"停车位",2350.9378,"2544.592","路内停车位
406001"
"停车位",2350.8141,"2543.3768","路内停车位
408022"
"停车位",2350.9072,"2543.6349","路内停车位
408090"
"停车位",2350.8891,"2543.5196","人行道车位
408056"
"停车位",2350.8122,"2543.3055","人行道车位
408001"
"停车位",2348.8865,"2543.5312","路内停车位
001002"
"停车位",2348.8918,"2543.528","路内停车位
001003"
"停车位",2348.897,"2543.5249","路内停车位
001004"
"停车位",2348.9023,"2543.5217","路内停车位
001005"
"停车位",2348.9074,"2543.5187","路内停车位
001006"
"停车位",2348.9128,"2543.5155","路内停车位
001007"
"停车位",2348.928,"2543.5064","路内停车位
001008"
"停车位",2348.9385,"2543.5001","路内停车位
001010"
"停车位",2348.9438,"2543.497","路内停车位
001011"
"停车位",2348.949,"2543.4939","路内停车位
001012"
"停车位",2348.9662,"2543.4837","路内停车位
001013"
"停车位",2348.9713,"2543.4806","路内停车位
001014"
"停车位",2348.9767,"2543.4774","路内停车位
001015"
"停车位",2348.9819,"2543.4743","路内停车位
001016"
"停车位",2349.0141,"2543.4552","路内停车位
001020"
"停车位",2349.0193,"2543.4521","路内停车位
001021"
"停车位",2349.0247,"2543.4489","路内停车位
001022"
"停车位",2349.0298,"2543.4459","路内停车位
001023"
"停车位",2349.0351,"2543.4427","路内停车位
001024"
"停车位",2349.0404,"2543.4396","路内停车位
001025"
"停车位",2349.0455,"2543.4365","路内停车位
001026"
"停车位",2349.0508,"2543.4334","路内停车位
001027"
"停车位",2349.0561,"2543.4302","路内停车位
001028"
"停车位",2349.0614,"2543.4271","路内停车位
001029"
"停车位",2349.0807,"2543.4155","路内停车位
001030"
"停车位",2349.0861,"2543.4123","路内停车位
001031"
"停车位",2349.0913,"2543.4092","路内停车位
001032"
"停车位",2349.0965,"2543.4061","路内停车位
001033"
"停车位",2349.1018,"2543.4029","路内停车位
001034"
"停车位",2349.107,"2543.3998","路内停车位
001035"
"停车位",2349.1123,"2543.3967","路内停车位
001036"
"停车位",2349.1176,"2543.3935","路内停车位
001037"
"停车位",2349.1228,"2543.3904","路内停车位
001038"
"停车位",2349.128,"2543.3873","路内停车位
001039"
"停车位",2349.1471,"2543.3758","路内停车位
001040"
"停车位",2349.1523,"2543.3727","路内停车位
001041"
"停车位",2349.1576,"2543.3697","路内停车位
001042"
"停车位",2349.1627,"2543.3665","路内停车位
001043"
"停车位",2349.1681,"2543.3633","路内停车位
001044"
"停车位",2349.1734,"2543.3603","路内停车位
001045"
"停车位",2349.1785,"2543.3571","路内停车位
001046"
"停车位",2349.1838,"2543.3539","路内停车位
001047"
"停车位",2349.1891,"2543.3509","路内停车位
001048"
"停车位",2349.1942,"2543.3478","路内停车位
001049"
"停车位",2349.1995,"2543.3446","路内停车位
001050"
"停车位",2349.2048,"2543.3416","路内停车位
001051"
"停车位",2349.2099,"2543.3384","路内停车位
001052"
"停车位",2349.2152,"2543.3352","路内停车位
001053"
"停车位",2349.2205,"2543.3322","路内停车位
001054"
"停车位",2349.2256,"2543.329","路内停车位
001055"
"停车位",2349.231,"2543.3258","路内停车位
001056"
"停车位",2349.2363,"2543.3228","路内停车位
001057"
"停车位",2349.2414,"2543.3196","路内停车位
001058"
"停车位",2349.2703,"2543.3024","路内停车位
001059"
"停车位",2349.2756,"2543.2993","路内停车位
001060"
"停车位",2349.2808,"2543.2961","路内停车位
001061"
"停车位",2349.286,"2543.293","路内停车位
001062"
"停车位",2349.2912,"2543.29","路内停车位
001063"
"停车位",2349.2965,"2543.2867","路内停车位
001064"
"停车位",2349.3018,"2543.2836","路内停车位
001065"
"停车位",2349.307,"2543.2804","路内停车位
001066"
"停车位",2349.3123,"2543.2774","路内停车位
001067"
"停车位",2349.3323,"2543.2657","路内停车位
001069"
"停车位",2349.3376,"2543.2626","路内停车位
001070"
"停车位",2349.3428,"2543.2595","路内停车位
001071"
"停车位",2349.3481,"2543.2564","路内停车位
001072"
"停车位",2349.3534,"2543.2532","路内停车位
001073"
"停车位",2349.0926,"2542.9913","路内停车位
002001"
"停车位",2349.0881,"2542.9944","路内停车位
002002"
"停车位",2349.0835,"2542.9976","路内停车位
002003"
"停车位",2349.0788,"2543.0009","路内停车位
002004"
"停车位",2349.0744,"2543.0043","路内停车位
002005"
"停车位",2349.0697,"2543.0074","路内停车位
002006"
"停车位",2349.0651,"2543.0107","路内停车位
002007"
"停车位",2349.0607,"2543.0139","路内停车位
002008"
"停车位",2349.0561,"2543.0171","路内停车位
002009"
"停车位",2349.0514,"2543.0203","路内停车位
002010"
"停车位",2349.0469,"2543.0237","路内停车位
002011"
"停车位",2349.0423,"2543.0268","路内停车位
002012"
"停车位",2349.0376,"2543.0301","路内停车位
002013"
"停车位",2348.9454,"2543.091","路内停车位
002014"
"停车位",2348.9408,"2543.0942","路内停车位
002015"
"停车位",2348.9362,"2543.0975","路内停车位
002016"
"停车位",2348.9317,"2543.1007","路内停车位
002017"
"停车位",2348.927,"2543.1039","路内停车位
002018"
"停车位",2348.9224,"2543.1072","路内停车位
002019"
"停车位",2348.9178,"2543.1104","路内停车位
002020"
"停车位",2348.9053,"2543.1196","路内停车位
002021"
"停车位",2348.9007,"2543.1229","路内停车位
002022"
"停车位",2348.8961,"2543.1261","路内停车位
002023"
"停车位",2348.8915,"2543.1293","路内停车位
002024"
"停车位",2348.8868,"2543.1326","路内停车位
002025"
"停车位",2348.8823,"2543.1357","路内停车位
002026"
"停车位",2348.8682,"2543.1444","路内停车位
002029"
"停车位",2348.8727,"2543.1418","路内停车位
002028"
"停车位",2348.8777,"2543.1388","路内停车位
002027"
"停车位",2348.8558,"2543.1516","路内停车位
002030"
"停车位",2348.8512,"2543.1543","路内停车位
002031"
"停车位",2348.8458,"2543.1567","路内停车位
002032"
"停车位",2348.8405,"2543.159","路内停车位
002033"
"停车位",2348.8353,"2543.1608","路内停车位
002034"
"停车位",2348.8523,"2543.1383","路内停车位
002035"
"停车位",2348.8576,"2543.1351","路内停车位
002036"
"停车位",2348.862,"2543.1324","路内停车位
002037"
